PESA
13950.876972268576
13950.876972268576
13950.876972268576
13950.876972268576
13950.876972268576
13950.876972268576
13291.547006840028
11591.217656353318
10276.675878609614
10153.735067802403
9469.728971459059
9469.728971459059
9469.728971459059
9469.728971459059
9469.728971459059
8997.341882766452
8997.341882766452
7913.573027940507
7794.982235217372
7794.982235217372
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7327.753371441932
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7166.678163807664
7146.001032227108
7146.001032227108
7146.001032227108
7146.001032227108
7146.001032227108
7112.289166423342
7112.289166423342
7075.463164881114
7075.463164881114
7075.463164881114
7075.463164881114
7075.463164881114
7075.463164881114
7075.463164881114
7041.90392442796
7041.90392442796
7041.90392442796
7036.1749432519455
7036.1749432519455
7036.1749432519455
7036.1749432519455
7036.1749432519455
7036.1749432519455
6924.533297169145
6924.533297169145
6883.702762924523
6883.702762924523
6883.702762924523
6883.702762924523
6713.6984002011595
6713.6984002011595
6713.6984002011595
6713.6984002011595
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6500.699771781689
6498.933148730221
6478.656237033509
6478.656237033509
6478.656237033509
6478.656237033509
6478.656237033509
6478.656237033509
6422.3398986817365
6422.3398986817365
6368.810016263669
6368.810016263669
6338.478661987112
6153.073144976802
6153.073144976802
6153.073144976802
6145.635344381958
6145.635344381958
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6118.091582752408
6116.802840921048
6116.802840921048
6116.802840921048
6116.802840921048
6116.802840921048
6116.802840921048
6116.802840921048
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6073.294671667162
6071.777162366067
6071.777162366067
6071.777162366067
6071.777162366067
6071.777162366067
6071.777162366067
6071.777162366067
6071.777162366067
6064.768847207169
6064.768847207169
6064.768847207169
6063.468890712102
6063.468890712102
6063.468890712102
6063.468890712102
6063.468890712102
6063.468890712102
6063.468890712102
6063.468890712102
6063.468890712102
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
6063.043599636229
